Date,avr_d,tw_d,avr_t,tw_t
2021/12/14,-0.004827079,-0.012015,0.620867422,0.850502
2021/12/15,0.001981685,0.004185,0.622849107,0.854687
2021/12/16,0.002323903,0.006602,0.625173009,0.861289
2021/12/17,-0.001321421,0.000752,0.623851589,0.862041
2021/12/20,3.60587E-05,-0.005064,0.623887648,0.856977
2021/12/21,0.001368928,0.010249,0.625256576,0.867226
2021/12/22,0.000759528,0.000934,0.626016104,0.86816
2021/12/23,0.001837837,0.005387,0.627853941,0.873547
2021/12/24,0.000391765,0.0025,0.628245706,0.876047
2021/12/27,0.003127805,0.005736,0.631373511,0.881783
2021/12/28,0.000541259,0.005569,0.63191477,0.887352
2021/12/29,0.003420319,0.003309,0.635335089,0.890661
2021/12/30,0.001996119,-0.001653,0.637331208,0.889008
2022/1/3,0.000153899,-0.006455,0.637485107,0.882553
2022/1/4,0.001451763,0.003368,0.63893687,0.885921
2022/1/5,-0.001600302,0.002523,0.637336568,0.888444
2022/1/6,-0.001124519,-0.006154,0.636212049,0.88229
2022/1/7,-0.003363864,-0.008819,0.632848186,0.873471
2022/1/10,0.001880153,-0.00049,0.634728339,0.872981
2022/1/11,-0.002662776,-0.001472,0.632065563,0.871509
2022/1/12,9.05633E-06,0.001081,0.632074619,0.87259
2022/1/13,0.000514278,0.004157,0.632588897,0.876747
2022/1/14,-0.002103387,-0.00989,0.63048551,0.866857
2022/1/17,0.0022251,0.002281,0.63271061,0.869138
2022/1/18,0.000502834,0.002481,0.633213444,0.871619
2022/1/19,-9.9276E-05,-0.006542,0.633114168,0.865077
2022/1/20,-0.002916641,0.001298,0.630197526,0.866375
2022/1/21,-0.00315084,-0.01843,0.627046687,0.847945
2022/1/24,0.0007212,-0.000974,0.627767886,0.846971
2022/1/25,-0.002054382,-0.014804,0.625713504,0.832167
2022/1/26,-0.020706775,0.001309,0.605006729,0.833476
2022/2/7,0.003312861,0.019014,0.60831959,0.85249
2022/2/8,0.001806718,0.009991,0.610126308,0.862481
2022/2/9,0.000925987,0.011321,0.611052295,0.873802
2022/2/10,-0.000213865,0.004038,0.610838431,0.87784
2022/2/11,0.00026642,-0.002673,0.61110485,0.875167
2022/2/14,-0.001854221,-0.01586,0.609250629,0.859307
2022/2/15,0.000326546,-0.000953,0.609577175,0.858354
2022/2/16,0.001951977,0.013606,0.611529152,0.87196
2022/2/17,1.05442E-05,0.003588,0.611539696,0.875548
2022/2/18,0.001056675,0.002439,0.612596371,0.877987
2022/2/21,0.000761091,0.002393,0.613357461,0.88038
2022/2/22,-0.003057722,-0.016271,0.61029974,0.864109
2022/2/23,0.001904483,0.008262,0.612204223,0.872371
2022/2/24,-0.004330924,-0.022174,0.607873299,0.850197
2022/2/25,0.00158631,0.004655,0.609459609,0.854852
2022/3/1,0.001927234,0.019366,0.611386843,0.874218
2022/3/2,0.000798178,-0.000587,0.612185021,0.873631
2022/3/3,0.000859422,0.004525,0.613044443,0.878156
2022/3/4,-0.000914894,-0.010689,0.612129549,0.867467
2022/3/7,-0.004513386,-0.031256,0.607616163,0.836211
2022/3/8,-0.002859002,-0.019802,0.604757161,0.816409
2022/3/9,0.001287016,0.012218,0.606044177,0.828627
2022/3/10,0.001251944,0.021064,0.607296121,0.849691
2022/3/11,0.000172277,-0.005409,0.607468398,0.844282
2022/3/14,0.000707192,0.002,0.608175589,0.846282
2022/3/15,-0.001723809,-0.017442,0.60645178,0.82884
2022/3/16,0.000305062,0.001299,0.606756842,0.830139
2022/3/17,0.0015214,0.02491,0.608278242,0.855049
2022/3/18,0.000530225,0.001558,0.608808467,0.856607
2022/3/21,0.000797706,0.004852,0.609606173,0.861459
2022/3/22,0.002095457,0.001938,0.61170163,0.863397
2022/3/23,0.001220059,0.008879,0.612921689,0.872276
2022/3/24,0.000260352,-0.003061,0.613182041,0.869215
2022/3/25,-0.000283468,-0.00615,0.612898573,0.863065
2022/3/28,-4.04218E-05,-0.003054,0.612858151,0.860011
2022/3/29,0.000576095,-0.001031,0.613434246,0.85898
2022/3/30,0.000783568,0.007894,0.614217814,0.866874
2022/3/31,-0.000484654,-0.001623,0.61373316,0.865251
2022/4/1,0.000352813,-0.000061,0.614085973,0.86519
2022/4/6,0.001290819,-0.000796,0.615376792,0.864394
2022/4/7,-0.003228223,-0.018904,0.612148569,0.84549
2022/4/8,0.001919213,0.007953,0.614067781,0.853443
2022/4/11,-0.000988063,-0.012889,0.613079718,0.840554
2022/4/12,-0.000728332,-0.003947,0.612351386,0.836607
2022/4/13,0.002336279,0.014314,0.614687665,0.850921
2022/4/14,0.00041553,-0.004262,0.615103194,0.846659
2022/4/15,-0.000544505,-0.011926,0.614558689,0.834733
2022/4/18,-0.000396632,-0.007899,0.614162057,0.826834
2022/4/19,0.001024511,0.005022,0.615186568,0.831856
2022/4/20,0.001259986,0.009306,0.616446555,0.841162
2022/4/21,0.00127524,0.001845,0.617721795,0.843007
2022/4/22,0.000172086,-0.002816,0.617893881,0.840191
2022/4/25,-0.006029474,-0.025276,0.611864407,0.814915
2022/4/26,4.19092E-05,0.002677,0.611906317,0.817592
2022/4/27,-0.001663505,-0.014291,0.610242812,0.803301
2022/4/28,0.000922353,0.006211,0.611165165,0.809512
2022/4/29,0.000248921,0.009514,0.611414086,0.819026
2022/5/3,-0.000188726,-0.002848,0.611225361,0.816178
2022/5/4,-2.82415E-05,0.003447,0.611197119,0.819625
2022/5/5,0.000566463,0.00522,0.611763582,0.824845
2022/5/6,-0.000294428,-0.014088,0.611469154,0.810757
2022/5/9,-0.001765485,-0.024201,0.609703669,0.786556
2022/5/10,0.000222886,0.002526,0.609926555,0.789082
2022/5/11,-0.000596595,-0.006896,0.60932996,0.782186
2022/5/12,-0.001296239,-0.021951,0.608033721,0.760235
2022/5/13,0.000815503,0.014504,0.608849224,0.774739
2022/5/16,6.57051E-05,-0.000588,0.608914929,0.774151
2022/5/17,0.00073929,0.006146,0.609654219,0.780297
2022/5/18,0.00053618,0.014956,0.610190399,0.795253
2022/5/19,-0.000318102,-0.012023,0.609872297,0.78323
2022/5/20,0.000232546,0.00493,0.610104842,0.78816
2022/5/23,0.000637364,0.002446,0.610742206,0.790606
2022/5/24,-0.000998264,-0.010655,0.609743943,0.779951
2022/5/25,0.000902759,0.009214,0.610646701,0.789165
2022/5/26,0.000234639,-0.004364,0.61088134,0.784801
2022/5/27,0.000405186,0.013969,0.611286527,0.79877
2022/5/30,0.000999577,0.017014,0.612286104,0.815784
2022/5/31,-6.03389E-05,0.007289,0.612225765,0.823073
2022/6/1,0.000552815,-0.003244,0.61277858,0.819829
2022/6/2,0.000229433,-0.003774,0.613008013,0.816055
2022/6/6,0.000729696,0.004589,0.613737709,0.820644
2022/6/7,0.000903645,-0.004228,0.614641354,0.816416
2022/6/8,0.001293846,0.006911,0.615935199,0.823327
2022/6/9,0.000858445,-0.00164,0.616793645,0.821687
2022/6/10,0.000557714,-0.005631,0.617351359,0.816056
2022/6/13,-0.001475072,-0.022586,0.615876287,0.79347
2022/6/14,-0.000661206,0.000202,0.615215081,0.793672
2022/6/15,0.000825086,-0.001038,0.616040167,0.792634
2022/6/16,-0.00140245,-0.012455,0.614637717,0.780179
2022/6/17,-0.000745837,-0.011738,0.61389188,0.768441
2022/6/20,-0.002225704,-0.021355,0.611666176,0.747086
2022/6/21,0.001152941,0.028586,0.612819117,0.775672
2022/6/22,-0.000718329,-0.023952,0.612100788,0.75172
2022/6/23,-6.24922E-05,-0.004742,0.612038296,0.746978
2022/6/24,0.00074461,0.010869,0.612782906,0.757847
2022/6/27,0.000782513,0.015079,0.613565419,0.772926
2022/6/28,-0.000268988,-0.006929,0.613296432,0.765997
2022/6/29,0.000169841,-0.008352,0.613466273,0.757645
2022/6/30,-0.001510273,-0.023472,0.611956,0.734173
2022/7/1,-0.00201222,-0.026888,0.60994378,0.707285
2022/7/4,0.000300705,0.003531,0.610244485,0.710816
2022/7/5,0.000441863,0.009889,0.610686348,0.720705
2022/7/6,-0.000851699,-0.022515,0.609834649,0.69819
2022/7/7,0.000208796,0.016851,0.610043445,0.715041
2022/7/8,0.000123023,0.005613,0.610166468,0.720654
2022/7/11,-0.000123583,-0.007169,0.610042885,0.713485
2022/7/12,-0.000696422,-0.025709,0.609346463,0.687776
2022/7/13,0.000824764,0.019707,0.610171227,0.707483
2022/7/14,0.000361155,0.009748,0.610532382,0.717231
2022/7/15,-5.58701E-05,-0.002881,0.610476511,0.71435
2022/7/18,0.000645629,0.013935,0.61112214,0.728285
2022/7/19,3.66247E-05,0.001646,0.611158765,0.729931
2022/7/20,1.68149E-05,0.001681,0.61117558,0.731612
2022/7/21,0.000292737,0.015251,0.611468316,0.746863
2022/7/22,0.000173791,-0.000413,0.611642108,0.74645
2022/7/25,0.001042965,0.001894,0.612685073,0.748344
2022/7/26,0.000427299,-0.006488,0.613112371,0.741856
2022/7/27,0.000233218,0.006674,0.613345589,0.74853
2022/7/28,-0.000198693,-0.000374,0.613146896,0.748156
2022/7/29,0.001694194,0.00502,0.61484109,0.753176
2022/8/1,0.001281097,0.003091,0.616122187,0.756267
2022/8/2,-0.000971749,-0.012292,0.615150439,0.743975
2022/8/3,-0.000510249,-0.003946,0.61464019,0.740029
2022/8/4,-0.000196705,-0.00478,0.614443485,0.735249
2022/8/5,0.001916767,0.019359,0.616360251,0.754608
2022/8/8,0.000361039,0.001704,0.61672129,0.756312
2022/8/9,0.001405897,0.004674,0.618127187,0.760986
2022/8/10,-0.001636939,-0.001799,0.616490248,0.759187
2022/8/11,0.003748322,0.014287,0.62023857,0.773474
2022/8/12,0.00092437,0.006099,0.62116294,0.779573
2022/8/15,0.001231552,0.007153,0.622394492,0.786726
2022/8/16,0.000723643,-0.001027,0.623118134,0.785699
2022/8/17,0.000625494,0.002782,0.623743629,0.788481
2022/8/18,0.00188788,-0.000641,0.625631509,0.78784
2022/8/19,0.001492919,0.002063,0.627124428,0.789903
2022/8/22,0.000285798,-0.007865,0.627410226,0.782038
2022/8/23,-0.000308811,-0.00884,0.627101415,0.773198
2022/8/24,0.001478839,-0.001187,0.628580254,0.772011
2022/8/25,0.002482734,0.008676,0.631062988,0.780687
2022/8/26,0.001632151,0.004381,0.632695138,0.785068
2022/8/29,-0.004323765,-0.021587,0.628371374,0.763481
2022/8/30,0.003299631,0.004647,0.631671004,0.768128
2022/8/31,0.001765216,0.00624,0.63343622,0.774368
2022/9/1,-0.002174473,-0.015765,0.631261747,0.758603
2022/9/2,-0.000215505,-0.007595,0.631046242,0.751008
2022/9/5,-0.00190034,-0.001481,0.629145902,0.749527
2022/9/6,-0.00312813,-0.000819,0.626017771,0.748708
2022/9/7,-0.00159776,-0.02013,0.624420012,0.728578
2022/9/8,0.003216375,0.015472,0.627636386,0.74405
2022/9/12,0.00173046,0.012784,0.629366846,0.756834
2022/9/13,0.00107584,0.003024,0.630442686,0.759858
2022/9/14,0.000106293,-0.011836,0.630548979,0.748022
2022/9/15,0.0010094,0.003759,0.631558379,0.751781
2022/9/16,-0.001540714,-0.006501,0.630017665,0.74528
2022/9/19,-0.003063949,-0.002104,0.626953716,0.743176
2022/9/20,0.001391647,0.004258,0.628345363,0.747434
2022/9/21,-0.00191289,-0.007403,0.626432473,0.740031
2022/9/22,0.00023279,-0.007913,0.626665263,0.732118
2022/9/23,-0.001986292,-0.008549,0.624678971,0.723569
2022/9/26,-0.005530576,-0.025935,0.619148395,0.697634
2022/9/27,0.000297917,0.003468,0.619446312,0.701102
2022/9/28,-0.00303622,-0.027557,0.616410093,0.673545
2022/9/29,0.000511834,0.00808,0.616921927,0.681625
2022/9/30,-3.97095E-05,-0.000159,0.616882217,0.681466
2022/10/3,-0.000330335,-0.007891,0.616551882,0.673575
2022/10/4,0.000426069,0.017963,0.616977951,0.691538
2022/10/5,-0.000161064,0.009002,0.616816887,0.70054
2022/10/6,0.000433188,0.004072,0.617250075,0.704612
2022/10/7,-0.000290144,-0.007987,0.616959932,0.696625
2022/10/11,-0.001973589,-0.028513,0.614986342,0.668112
2022/10/12,2.22832E-05,0.000818,0.615008626,0.66893
2022/10/13,-0.001592661,-0.025672,0.613415964,0.643258
2022/10/14,0.000636362,0.018552,0.614052326,0.66181
2022/10/17,-0.000254388,-0.003787,0.613797938,0.658023
2022/10/18,0.000314635,0.00788,0.614112573,0.665903
2022/10/19,3.46016E-05,-0.005376,0.614147175,0.660527
2022/10/20,-0.000446882,-0.004642,0.613700292,0.655885
2022/10/21,-0.000159746,-0.006345,0.613540546,0.64954
2022/10/24,-6.66575E-05,0.006029,0.613473889,0.655569
2022/10/25,-0.000323594,-0.005947,0.613150295,0.649622
2022/10/26,0.000103262,0.002217,0.613253557,0.651839
2022/10/27,0.000258471,0.012356,0.613512029,0.664195
2022/10/28,-0.000449979,-0.009104,0.613062049,0.655091
2022/10/31,0.000106809,0.00813,0.613168859,0.663221
2022/11/1,0.000243389,0.007849,0.613412248,0.67107
2022/11/2,9.83529E-05,0.003543,0.6135106,0.674613
2022/11/3,0.000173902,-0.002219,0.613684502,0.672394
2022/11/4,0.000624766,0.005821,0.614309268,0.678215
2022/11/7,0.000426068,0.01331,0.614735336,0.691525
2022/11/8,1.4608E-05,0.004862,0.614749944,0.696387
2022/11/9,0.000424746,0.01399,0.61517469,0.710377
2022/11/10,-0.000331948,-0.005387,0.614842742,0.70499
2022/11/11,-7.65935E-05,0.021678,0.614766149,0.726668
2022/11/14,0.000567352,0.013332,0.615333501,0.74
2022/11/15,-1.88865E-06,0.007486,0.615331612,0.747486
2022/11/16,-0.000501168,-0.006405,0.614830444,0.741081
2022/11/17,0.000453473,0.00146,0.615283917,0.742541
2022/11/18,-5.60003E-05,-0.004439,0.615227917,0.738102
2022/11/21,0.000520765,-0.00121,0.615748682,0.736892
2022/11/22,-8.76709E-05,0.00162,0.615661011,0.738512
2022/11/23,0.000175371,0.005574,0.615836382,0.744086
2022/11/24,0.000335454,0.013499,0.616171836,0.757585
2022/11/25,-0.000354884,-0.002128,0.615816952,0.755457
2022/11/28,0.000243231,-0.007091,0.616060183,0.748366
2022/11/29,0.000736798,0.009316,0.616796981,0.757682
2022/11/30,0.001232763,0.01367,0.618029744,0.771352
2022/12/1,0.001565049,0.005705,0.619594793,0.777057
2022/12/2,0.001081927,0.000768,0.62067672,0.777825
2022/12/5,0.001600382,0.005237,0.622277102,0.783062
2022/12/6,-0.003721462,-0.014716,0.61855564,0.768346
2022/12/7,-0.003154376,-0.006865,0.615401263,0.761481
2022/12/8,0.000475736,-0.004443,0.615876999,0.757038
2022/12/9,0.00102191,0.006422,0.61689891,0.76346
2022/12/12,0.000208293,-0.003561,0.617107203,0.759899
2022/12/13,0.000668074,-0.005654,0.617775276,0.754245
2022/12/14,0.001688949,0.013343,0.619464225,0.767588
2022/12/15,0.000541845,-0.000471,0.620006071,0.767117
2022/12/16,-0.003167653,-0.011723,0.616838418,0.755394
2022/12/19,-0.000383225,-0.005466,0.616455194,0.749928
2022/12/20,-0.005700056,-0.017866,0.610755138,0.732062
2022/12/21,0.00126635,0.005025,0.612021488,0.737087
2022/12/22,0.001396403,0.0128,0.613417891,0.749887
2022/12/23,-0.000306576,-0.005963,0.613111316,0.743924
2022/12/26,-1.5941E-05,0.000122,0.613095375,0.744046
2022/12/27,-4.6076E-05,0.003808,0.613049299,0.747854
2022/12/28,-0.001470009,-0.009982,0.61157929,0.737872
2022/12/29,-0.000580118,-0.004452,0.610999172,0.73342
2022/12/30,0.000737251,0.003076,0.611736423,0.736496
2023/1/3,-0.002746289,0.004682,0.608990134,0.741178
2023/1/4,0.009891439,0.000457,0.618881572,0.741635
2023/1/5,0.000291201,0.002598,0.619172773,0.744233
2023/1/6,0.000382482,0.007078,0.619555255,0.751311
2023/1/9,-0.000975685,0.018075,0.618579571,0.769386
2023/1/10,0.00117158,0.00083,0.619751151,0.770216
2023/1/11,0.000670871,-0.003653,0.620422022,0.766563
2023/1/12,0.021030309,-0.003423,0.641452331,0.76314
2023/1/13,-0.001598214,-0.001877,0.639854117,0.761263
2023/1/16,0.001179349,0.005755,0.641033466,0.767018
2023/1/17,0.001856375,0.002115,0.642889841,0.769133
2023/1/30,0.004974532,0.021133,0.647864374,0.790266
2023/1/31,0.00301638,-0.004741,0.650880753,0.785525
2023/2/1,0.004308074,0.008045,0.655188827,0.79357
2023/2/2,0.003856679,0.008309,0.659045507,0.801879
2023/2/3,-0.000172463,-0.000809,0.658873044,0.80107
2023/2/6,-0.000298365,-0.006847,0.658574679,0.794223
2023/2/7,0.003171992,0.003345,0.661746671,0.797568
2023/2/8,0.002489231,0.006794,0.664235902,0.804362
2023/2/9,0.022569052,-0.001755,0.686804953,0.802607
2023/2/10,-0.004382468,-0.004864,0.682422485,0.797743
2023/2/13,0.000398053,-0.000793,0.682820538,0.79695
2023/2/14,0.002692704,0.006917,0.685513241,0.803867
2023/2/15,0.000303141,-0.004833,0.685816382,0.799034
2023/2/16,0.003969215,0.00843,0.689785597,0.807464
2023/2/17,0.003499265,0.001233,0.693284862,0.808697
2023/2/20,0.005019571,0.007143,0.698304434,0.81584
2023/2/21,0.001633672,0.00177,0.699938106,0.81761
2023/2/22,-0.000105571,-0.006132,0.699832535,0.811478
2023/2/23,0.006745202,0.009358,0.706577737,0.820836
2023/2/24,-0.000676958,-0.00466,0.705900779,0.816176
2023/3/1,0.000942823,0.000317,0.706843602,0.816493
2023/3/2,0.002997447,0.002266,0.709841049,0.818759
2023/3/3,0.003209888,0.003074,0.713050937,0.821833
2023/3/6,0.005914232,0.01006,0.718965169,0.831893
2023/3/7,0.003612612,0.006074,0.722577781,0.837967
2023/3/8,0.003774868,-0.001244,0.72635265,0.836723
2023/3/9,-0.002076173,-0.004861,0.724276477,0.831862
2023/3/10,-0.010906452,-0.014765,0.713370024,0.817097
2023/3/13,-0.002382464,0.000846,0.710987561,0.817943
2023/3/14,-0.002800471,-0.013311,0.708187089,0.804632
2023/3/15,0.001131029,0.001682,0.709318118,0.806314
2023/3/16,-0.005107731,-0.010047,0.704210386,0.796267
2023/3/17,0.003456137,0.011352,0.707666524,0.807619
2023/3/20,0.001354802,0.00155,0.709021326,0.809169
2023/3/21,0.002070959,0.004633,0.711092284,0.813802
2023/3/22,0.002247832,0.010098,0.713340116,0.8239
2023/3/23,0.001733368,0.005483,0.715073484,0.829383
2023/3/24,0.001584674,0.003864,0.716658158,0.833247
2023/3/27,0.000978371,-0.001505,0.71763653,0.831742
2023/3/28,-0.004925105,-0.006876,0.712711425,0.824866
2023/3/29,0.000728549,0.00259,0.713439973,0.827456
2023/3/30,0.002099145,0.003698,0.715539118,0.831154
2023/3/31,0.002141243,0.003111,0.717680361,0.834265
2023/4/6,0.001965395,-0.002753,0.719645756,0.831512
2023/4/7,-0.000361698,0.002021,0.719284058,0.833533
2023/4/10,0.001816416,0.004947,0.721100473,0.83848
2023/4/11,0.0012411,0.006964,0.722341573,0.845444
2023/4/12,0.002757755,0.004581,0.725099329,0.850025
2023/4/13,-0.001596283,-0.00361,0.723503045,0.846415
2023/4/14,0.003895983,0.007095,0.727399028,0.85351
2023/4/17,0.006335465,0.000122,0.733734494,0.853632
2023/4/18,-0.000456019,-0.004473,0.733278475,0.849159
2023/4/19,6.40797E-05,-0.004852,0.733342555,0.844307
2023/4/20,-0.008553114,-0.007458,0.724789441,0.836849
2023/4/21,-0.007102551,-0.007704,0.71768689,0.829145
2023/4/24,0.002429285,0.004853,0.720116175,0.833998
2023/4/25,-0.003213208,-0.015868,0.716902967,0.81813
2023/4/26,0.00140341,0.005172,0.718306377,0.823302
2023/4/27,0.000821991,0.001852,0.719128368,0.825154
2023/4/28,0.001858797,0.008621,0.720987165,0.833775
2023/5/2,0.00216487,0.005782,0.723152035,0.839557
2023/5/3,0.0005363,-0.00362,0.723688336,0.835937
2023/5/4,0.00233783,0.003432,0.726026166,0.839369
2023/5/5,0.025009582,0.000028,0.751035748,0.839397
2023/5/8,0.001670233,0.003517,0.752705981,0.842914
2023/5/9,-0.002772272,-0.001926,0.749933709,0.840988
2023/5/10,0.000482088,-0.00243,0.750415797,0.838558
2023/5/11,-0.004118291,-0.008234,0.746297506,0.830324
2023/5/12,0.001562384,0.00117,0.74785989,0.831494
2023/5/15,7.86185E-05,-0.001978,0.747938509,0.829516
2023/5/16,0.002319935,0.010559,0.750258444,0.840075
2023/5/17,0.002880001,0.011814,0.753138445,0.851889
2023/5/18,0.001733628,0.007253,0.754872073,0.859142
2023/5/19,0.000373263,0.004778,0.755245336,0.86392
2023/5/22,0.002716106,0.001277,0.757961442,0.865197
2023/5/23,0.001136552,0.001359,0.759097994,0.866556
2023/5/24,0.001031592,0.001065,0.760129585,0.867621
2023/5/25,-0.000473178,-0.001389,0.759656408,0.866232
2023/5/26,-0.001440658,0.001815,0.75821575,0.868047
2023/5/29,0.002572471,0.009667,0.760788221,0.877714
2023/5/30,-0.000467397,0.000437,0.760320824,0.878151
2023/5/31,0.002145618,0.001965,0.762466442,0.880116
2023/6/1,0.001501757,-0.000475,0.763968199,0.879641
2023/6/2,0.00187338,0.008652,0.765841579,0.888293
2023/6/5,0.002453889,0.005681,0.768295468,0.893974
2023/6/6,-0.000808738,0.000799,0.76748673,0.894773
2023/6/7,0.003716782,0.007963,0.771203512,0.902736
2023/6/8,-0.001510648,-0.009225,0.769692864,0.893511
2023/6/9,0.002498969,0.008498,0.772191833,0.902009
2023/6/12,-0.002230254,-0.000486,0.769961579,0.901523
2023/6/13,0.002293317,0.00872,0.772254896,0.910243
2023/6/14,0.001128245,0.004209,0.773383141,0.914452
2023/6/15,0.001940402,0.007888,0.775323543,0.92234
2023/6/16,-0.000184625,-0.00214,0.775138918,0.9202
2023/6/19,0.000265807,0.002895,0.775404724,0.923095
2023/6/20,8.65477E-05,-0.003585,0.775491272,0.91951
2023/6/21,0.002375075,0.002971,0.777866347,0.922481
2023/6/26,-0.000877509,-0.006526,0.776988838,0.915955
2023/6/27,-0.002850342,-0.010312,0.774138496,0.905643
2023/6/28,0.001435692,0.003141,0.775574189,0.908784
2023/6/29,0.00376008,0.003697,0.779334269,0.912481
2023/6/30,0.00065546,0.002164,0.779989729,0.914645
2023/7/3,0.002830234,0.012271,0.782819963,0.926916
2023/7/4,0.003884982,0.005389,0.786704945,0.932305
2023/7/5,-0.002081587,-0.004221,0.784623357,0.928084
2023/7/6,-0.001380917,-0.011655,0.783242441,0.916429
2023/7/7,-0.002031409,-0.007938,0.781211032,0.908491
2023/7/10,0.000370841,-0.000542,0.781581873,0.907949
2023/7/11,0.001224955,0.013273,0.782806829,0.921222
2023/7/12,0.001866632,0.004988,0.78467346,0.92621
2023/7/13,0.00024648,0.00462,0.78491994,0.93083
2023/7/14,0.006221849,0.014425,0.79114179,0.945255
2023/7/17,0.002924544,0.004546,0.794066334,0.949801
2023/7/18,-0.001923203,-0.001473,0.792143131,0.948328
2023/7/19,-0.00163562,-0.008654,0.790507511,0.939674
2023/7/20,0.000771689,0.00631,0.7912792,0.945984
2023/7/21,0.0007642,0.002037,0.7920434,0.948021
2023/7/24,-0.000472288,0.001566,0.791571113,0.949587
2023/7/25,-0.001089089,0.006375,0.790482024,0.955962
2023/7/26,-0.000809759,-0.000181,0.789672266,0.955781
2023/7/27,0.002211964,0.004869,0.79188423,0.96065
2023/7/28,0.001090936,0.00559,0.792975166,0.96624
2023/7/31,-0.000614598,-0.010244,0.792360568,0.955996
2023/8/1,-0.000380269,0.004533,0.791980299,0.960529
2023/8/2,-0.003283445,-0.021309,0.788696854,0.93922
2023/8/4,0.001224769,0.002451,0.789921623,0.941671
2023/8/7,0.000543819,0.009729,0.790465442,0.9514
2023/8/8,-0.000669323,-0.005593,0.789796118,0.945807
2023/8/9,-0.000427553,-0.001466,0.789368565,0.944341
2023/8/10,-0.002148663,-0.016288,0.787219902,0.928053
2023/8/11,0.000222358,0.00096,0.78744226,0.929013
2023/8/14,-0.002132392,-0.013753,0.785309868,0.91526
2023/8/15,0.000664793,0.004568,0.785974661,0.919828
2023/8/16,-0.00025513,-0.00051,0.785719531,0.919318
2023/8/17,0.000954425,0.004804,0.786673957,0.924122
2023/8/18,-0.000825007,-0.007405,0.785848949,0.916717
2023/8/21,0.00027803,0.001435,0.78612698,0.918152
2023/8/22,-0.00019381,0.001935,0.78593317,0.920087
2023/8/23,0.000400587,0.004058,0.786333757,0.924145
2023/8/24,0.000204865,0.00805,0.786538622,0.932195
2023/8/25,0.000161315,-0.011221,0.786699937,0.920974
2023/8/28,-0.000424198,0.000268,0.78627574,0.921242
2023/8/29,0.000690538,0.007828,0.786966278,0.92907
2023/8/30,0.000764003,0.005942,0.78773028,0.935012
2023/8/31,0.000564939,-0.002755,0.78829522,0.932257
2023/9/1,0.000475457,0.001576,0.788770677,0.933833
2023/9/4,0.001214744,0.005781,0.789985421,0.939614
2023/9/5,0.000913356,0.003572,0.790898777,0.943186
2023/9/6,1.52805E-05,-0.002986,0.790914058,0.9402
2023/9/7,-0.000492469,-0.004246,0.790421589,0.935954
2023/9/8,-9.07307E-05,-0.001504,0.790330858,0.93445
2023/9/11,-0.001208839,-0.00935,0.789122019,0.9251
2023/9/12,0.000852277,0.006189,0.789974296,0.931289
2023/9/13,0.001016254,0.002842,0.79099055,0.934131
2023/9/14,0.00151983,0.012576,0.792510381,0.946707
2023/9/15,0.000215081,0.003849,0.792725461,0.950556
2023/9/18,0.000274204,-0.00598,0.792999665,0.944576
2023/9/19,-0.000300613,-0.003743,0.792699053,0.940833
2023/9/20,-0.000759941,-0.006178,0.791939111,0.934655
2023/9/21,-0.001677379,-0.012538,0.790261733,0.922117
2023/9/22,-2.01465E-05,0.006042,0.790241586,0.928159
2023/9/25,0.000908079,0.006792,0.791149665,0.934951
2023/9/26,-0.001120722,-0.010312,0.790028943,0.924639
2023/9/27,0.000105804,0.000796,0.790134747,0.925435
2023/9/28,0.000525819,0.002933,0.790660566,0.928368
2023/10/2,0.000942684,0.010045,0.79160325,0.938413
2023/10/3,-0.000611762,-0.005761,0.790991489,0.932652
2023/10/4,-0.000725166,-0.008782,0.790266323,0.92387
2023/10/5,0.001045987,0.009575,0.79131231,0.933445
2023/10/6,0.000332029,0.002825,0.791644339,0.93627
2023/10/11,-0.001376778,0.004203,0.790267562,0.940473
2023/10/12,0.00177116,0.008566,0.792038722,0.949039
2023/10/13,-0.00038047,-0.005531,0.791658252,0.943508
2023/10/16,-0.000235951,-0.005149,0.791422302,0.938359
2023/10/17,-0.000143984,-0.00489,0.791278317,0.933469
2023/10/18,-0.001761942,-0.009161,0.789516375,0.924308
2023/10/19,0.000619782,-0.003155,0.790136157,0.921153
2023/10/20,-0.000579765,-0.007665,0.789556393,0.913488
2023/10/23,-0.000455534,-0.00756,0.789100858,0.905928
2023/10/24,0.000591814,0.005012,0.789692672,0.91094
2023/10/25,0.001010562,0.004244,0.790703234,0.915184
2023/10/26,-0.001894562,-0.014984,0.788808672,0.9002
2023/10/27,0.000297448,0.003825,0.78910612,0.904025
2023/10/30,0.000522279,0.002008,0.7896284,0.906033
2023/10/31,-0.0019247,-0.010542,0.787703699,0.895491
2023/11/1,0.000929804,0.003941,0.788633503,0.899432
2023/11/2,0.000926196,0.017189,0.789559699,0.916621
2023/11/3,0.000724108,0.007922,0.790283807,0.924543
2023/11/6,0.001723072,0.011167,0.792006879,0.93571
2023/11/7,0.000657765,-0.000469,0.792664644,0.935241
2023/11/8,-2.39809E-05,0.004033,0.792640663,0.939274
2023/11/9,0.000311227,-0.000324,0.79295189,0.93895
2023/11/10,-0.001167076,-0.005128,0.791784814,0.933822
2023/11/13,0.00066886,0.003331,0.792453675,0.937153
2023/11/14,0.000929349,0.005618,0.793383023,0.942771
2023/11/15,0.001555905,0.011343,0.794938929,0.954114
