season,st_id,beta
202502,6592,0.962916451
202502,8076,1.155600242
202502,8104,1.840531022
202502,8213,0.961019967
202502,8279,0.314034527
202502,8473,0.876494966
202502,8916,0.230363269
202502,8924,0.191731237
202502,9902,0.597080815
202502,9921,2.01162001
202502,9925,0.146357187
202502,9933,1.046650807
202502,9934,0.968343809
202502,1102,0.609352578
202502,1104,0.510155962
202502,1108,0.362421339
202502,1217,0.373713074
202502,1218,0.402542454
202502,1310,1.035427461
202502,1313,1.299658792
202502,1316,0.672077895
202502,1402,0.428964042
202502,1419,0.557411346
202502,1438,0.86344698
202502,1440,0.902312063
202502,1532,0.733494497
202502,1603,0.95928895
202502,1605,1.758959614
202502,1612,0.795962358
202502,1714,0.714041974
202502,1718,1.169821457
202502,1722,0.659053931
202502,1737,0.02943303
202502,1810,1.333802199
202502,2010,1.143076161
202502,2022,0.670526848
202502,2031,0.681376346
202502,2062,0.920613964
202502,2104,1.203146739
202502,2204,0.811054743
202502,2211,0.81879458
202502,2323,1.281410118
202502,2409,1.12047752
202502,2477,1.25516423
202502,2485,1.583922127
202502,2501,0.992771974
202502,2505,1.091970073
202502,2511,0.447249766
202502,2515,0.434771428
202502,2534,0.702826555
202502,2536,0.301295647
202502,2545,0.837042495
202502,2601,0.881164214
202502,2605,0.870221948
202502,2612,0.92743549
202502,2613,0.866949514
202502,2614,0.532614195
202502,2636,0.583698357
202502,2641,1.066010672
202502,2704,1.104631693
202502,2801,0.316955111
202502,2809,0.029928661
202502,2834,0.425672606
202502,2836,0.054728459
202502,2838,0.131605943
202502,2852,0.229622888
202502,2867,-0.052831273
202502,2887,0.299548756
202502,2897,0.298243776
202502,2905,0.574903658
202502,2913,0.865920679
202502,3002,1.066231038
202502,3011,-0.122866367
202502,3015,1.447946947
202502,3031,1.09271389
202502,3049,1.465103554
202502,3052,0.961715017
202502,3058,1.628928295
202502,3306,1.621126129
202502,3490,1.492839311
202502,3498,1.626322875
202502,3518,2.057369442
202502,3550,1.441467082
202502,3615,0.991978015
202502,3703,0.831816224
202502,3709,1.527951843
202502,4173,0.823981992
202502,4207,0.31032258
202502,4417,0.412199849
202502,4540,1.942362905
202502,4736,0.563097107
202502,4934,1.576847838
202502,5283,0.395794398
202502,5488,0.748283303
202502,5512,0.65697277
202502,5521,0.747609471
202502,5608,1.016812261
202502,6116,1.399028077
202502,6126,0.882476738
202502,6153,2.465848669
202502,6182,2.127830094
202502,6269,1.584136006
202502,6270,0.991148826
202502,6592,0.865278106
202502,8068,1.705986505
202502,8213,0.927976933
202502,8279,0.248274089
202502,8473,1.163737908
202502,8924,0.147892094
202502,9921,1.686851081
202502,9925,0.077079556
202502,9933,0.791246762
202502,9934,0.762876587
